水体要素编号,多边形编号,环编号,点序号,名称,水体类型,OSM编号,经度,纬度,x_m,y_m
WS030,1,1,91,未记录,水库,488313196,109.3401808,22.9396244,11207.993837624537,-7628.620331661895
WS030,1,1,92,未记录,水库,488313196,109.3400037,22.9400913,11189.83823487408,-7576.913898298985
WS030,1,1,93,未记录,水库,488313196,109.3397194,22.9401703,11160.692905333055,-7568.165112187076
WS030,1,1,94,未记录,水库,488313196,109.3393922,22.9401851,11127.149634752013,-7566.526099092414
WS030,1,1,95,未记录,水库,488313196,109.3394297,22.940279,11130.993988806016,-7556.127225473308
WS030,1,1,96,未记录,水库,488313196,109.339698,22.9403333,11158.499060618149,-7550.1138193230845
WS030,1,1,97,未记录,水库,488313196,109.3399018,22.9403383,11179.391843456408,-7549.560098682911
WS030,1,1,98,未记录,水库,488313196,109.3401217,22.9403481,11201.935135633763,-7548.474806228423
WS030,1,1,99,未记录,水库,488313196,109.3402988,22.9402691,11220.09073838422,-7557.223592340725
WS030,1,1,100,未记录,水库,488313196,109.3405348,22.9399282,11244.284539903585,-7594.976265575512
WS030,1,1,101,未记录,水库,488313196,109.3409264,22.9400023,11284.429847848296,-7586.770125690848
WS030,1,1,102,未记录,水库,488313196,109.3411571,22.9402889,11308.080313994766,-7555.030858606284
WS030,1,1,103,未记录,水库,488313196,109.3416023,22.9404173,11353.72048533549,-7540.811312571002
WS030,1,1,104,未记录,水库,488313196,109.341613,22.9404766,11354.817407691487,-7534.244185780606
WS030,1,1,105,未记录,水库,488313196,109.3413824,22.9405754,11331.177193156678,-7523.302665934255
WS030,1,1,106,未记录,水库,488313196,109.3413234,22.940689,11325.128742776109,-7510.7221329936365
WS030,1,1,107,未记录,水库,488313196,109.3413502,22.9409163,11327.876174474115,-7485.549992699075
WS030,1,1,108,未记录,水库,488313196,109.341613,22.9411929,11354.817407691487,-7454.918166894465
WS030,1,1,109,未记录,水库,488313196,109.3415594,22.9413263,11349.322544295474,-7440.144900219404
WS030,1,1,110,未记录,水库,488313196,109.341141,22.9415288,11306.429804652757,-7417.719214299458
WS030,1,1,111,未记录,水库,488313196,109.3409747,22.941514,11289.381375871413,-7419.358227393726
WS030,1,1,112,未记录,水库,488313196,109.341082,22.9417215,11300.381354273643,-7396.378820834001
WS030,1,1,113,未记录,水库,488313196,109.3410015,22.9419142,11292.12880756942,-7375.038427368543
WS030,1,1,114,未记录,水库,488313196,109.3410337,22.9420673,11295.429826250527,-7358.083501371577
WS030,1,1,115,未记录,水库,488313196,109.3412161,22.9417561,11314.12876437388,-7392.547074005291
WS030,1,1,116,未记录,水库,488313196,109.3416667,22.9415387,11360.32252269916,-7416.622847432433
WS030,1,1,117,未记录,水库,488313196,109.3420422,22.9414646,11398.817321301862,-7424.828987317099
WS030,1,1,118,未记录,水库,488313196,109.3421602,22.9413856,11410.914222061545,-7433.577773429008
WS030,1,1,119,未记录,水库,488313196,109.3422836,22.9413411,11423.564709805785,-7438.505887125136
WS030,1,1,120,未记录,水库,488313196,109.3423158,22.9412275,11426.865728486891,-7451.086420065754
WS030,1,1,121,未记录,水库,488313196,109.3421334,22.941104,11408.166790363539,-7464.763319873791
WS030,1,1,122,未记录,水库,488313196,109.3419564,22.9407582,11390.021439224744,-7503.058639335823
WS030,1,1,123,未记录,水库,488313196,109.3421012,22.9403778,11404.865771682433,-7545.185705626957
WS030,1,1,124,未记录,水库,488313196,109.3422568,22.9403729,11420.81727810778,-7545.728351854201
WS030,1,1,125,未记录,水库,488313196,109.3425411,22.9405211,11449.96260765026,-7529.316072084478
WS030,1,1,126,未记录,水库,488313196,109.3429863,22.9405458,11495.602778990984,-7526.580692123185
WS030,1,1,127,未记录,水库,488313196,109.3431419,22.9406643,11511.55428541633,-7513.4575129549285
WS030,1,1,128,未记录,水库,488313196,109.3432814,22.9408767,11525.855282499668,-7489.935460167959
WS030,1,1,129,未记录,水库,488313196,109.3436891,22.9412176,11567.65109978639,-7452.182786932779
WS030,1,1,130,未记录,水库,488313196,109.3439197,22.9417215,11591.291314321197,-7396.378820834001
WS030,1,1,131,未记录,水库,488313196,109.3445742,22.9424181,11658.388107093484,-7319.234461269372
WS030,1,1,132,未记录,水库,488313196,109.3446279,22.9426305,11663.893222101158,-7295.712408482402
WS030,1,1,133,未记录,水库,488313196,109.3446547,22.9430158,11666.640653799164,-7253.042695964024
WS030,1,1,134,未记录,水库,488313196,109.3445635,22.9434357,11657.291184737489,-7206.541236617328
WS030,1,1,135,未记录,水库,488313196,109.3446386,22.9437667,11664.990144457155,-7169.884930249172
WS030,1,1,136,未记录,水库,488313196,109.3442577,22.9443447,11625.941758869896,-7105.874824265729
WS030,1,1,137,未记录,水库,488313196,109.3441719,22.9447152,11617.145876792776,-7064.844124841618
WS030,1,1,138,未记录,水库,488313196,109.3443006,22.9448486,11630.339699908456,-7050.070858166558
WS030,1,1,139,未记录,水库,488313196,109.3445581,22.9447843,11656.737597752932,-7057.191705597127
WS030,1,1,140,未记录,水库,488313196,109.3446118,22.9449523,11662.242712759149,-7038.586692092963
WS030,1,1,141,未记录,水库,488313196,109.3446064,22.9451993,11661.689125776049,-7011.232892477283
WS030,1,1,142,未记录,水库,488313196,109.3447673,22.9452932,11678.18396757429,-7000.834018858176
WS030,1,1,143,未记录,水库,488313196,109.3450731,22.9452833,11709.533393440426,-7001.9303857252
WS030,1,1,144,未记录,水库,488313196,109.3450946,22.9453969,11711.737489765537,-6989.349852784581
WS030,1,1,145,未记录,水库,488313196,109.3446171,22.9456093,11662.786048132044,-6965.827799997218
WS030,1,1,146,未记录,水库,488313196,109.3447351,22.9460094,11674.882948891727,-6921.519074384571
WS030,1,1,147,未记录,水库,488313196,109.3446386,22.9461972,11664.990144457155,-6900.721327146357
WS030,1,1,148,未记录,水库,488313196,109.3442577,22.9466171,11625.941758869896,-6854.219867799268
WS030,1,1,149,未记录,水库,488313196,109.3443382,22.9472938,11634.19430557412,-6779.279316382011
WS030,1,1,150,未记录,水库,488313196,109.3440431,22.9475853,11603.94180206398,-6746.997403070202
WS030,1,1,151,未记录,水库,488313196,109.34407,22.9478273,11606.699485373647,-6720.1973240943025
WS030,1,1,152,未记录,水库,488313196,109.3439573,22.9479706,11595.14591998686,-6704.327690551824
WS030,1,1,153,未记录,水库,488313196,109.344027,22.9482077,11602.291292723427,-6678.070257803168
WS030,1,1,154,未记录,水库,488313196,109.3436998,22.9496057,11568.748022142385,-6523.249966859989
WS030,1,1,155,未记录,水库,488313196,109.3437856,22.9498181,11577.543904220962,-6499.727914072626
WS030,1,1,156,未记录,水库,488313196,109.3440002,22.9494772,11599.54386102542,-6537.480587307806
WS030,1,1,157,未记录,水库,488313196,109.344424,22.9481336,11642.990187652695,-6686.276397688226
WS030,1,1,158,未记录,水库,488313196,109.3446815,22.9480595,11669.388085495715,-6694.482537572891
WS030,1,1,159,未记录,水库,488313196,109.345336,22.9481929,11736.484878269459,-6679.70927089783
WS030,1,1,160,未记录,水库,488313196,109.345985,22.94884,11803.017832446985,-6608.046745669109
WS030,1,1,161,未记录,水库,488313196,109.3462425,22.9485337,11829.415730291461,-6641.967672075579
WS030,1,1,162,未记录,水库,488313196,109.3453199,22.9475754,11734.834368928905,-6748.093769937227
WS030,1,1,163,未记录,水库,488313196,109.3453628,22.9473284,11739.232309967465,-6775.4475695533
WS030,1,1,164,未记录,水库,488313196,109.3456471,22.9471012,11768.37763950849,-6800.608635434933
WS030,1,1,165,未记录,水库,488313196,109.3460226,22.9470567,11806.872438112649,-6805.536749130667
WS030,1,1,166,未记录,水库,488313196,109.3462962,22.9468344,11834.920845297678,-6830.155168785054
WS030,1,1,167,未记录,水库,488313196,109.3461943,22.9466665,11824.474453878549,-6848.74910787629
WS030,1,1,168,未记录,水库,488313196,109.3457812,22.9465726,11782.125049610184,-6859.147981495396
WS030,1,1,169,未记录,水库,488313196,109.345572,22.9462861,11760.678679788824,-6890.876174167424
WS030,1,1,170,未记录,水库,488313196,109.345513,22.9456834,11754.630229408254,-6957.621660112553
WS030,1,1,171,未记录,水库,488313196,109.3453842,22.9453277,11741.426154680914,-6997.013346442001
WS030,1,1,172,未记录,水库,488313196,109.3454701,22.9450956,11750.232288369694,-7022.7170585508775
WS030,1,1,173,未记录,水库,488313196,109.3455023,22.9447349,11753.533307052257,-7062.662465520106
WS030,1,1,174,未记录,水库,488313196,109.3457437,22.944399,11778.280695554724,-7099.861418115112
WS030,1,1,175,未记录,水库,488313196,109.3458992,22.9442558,11794.221950369865,-7115.719977244662
WS030,1,1,176,未记录,水库,488313196,109.3462425,22.9439692,11829.415730291461,-7147.459244329226
WS030,1,1,177,未记录,水库,488313196,109.3469399,22.9436975,11900.910464102308,-7177.548423906986
WS030,1,1,178,未记录,水库,488313196,109.3470043,22.9435098,11907.512501465979,-7198.335096732269
WS030,1,1,179,未记录,水库,488313196,109.3469077,22.9431887,11897.609445421202,-7233.895036233008
WS030,1,1,180,未记录,水库,488313196,109.3466717,22.9428182,11873.415643901835,-7274.925735656725
WS030,1,1,181,未记录,水库,488313196,109.3459904,22.9429713,11803.571419431542,-7257.970809660152
WS030,1,1,182,未记录,水库,488313196,109.3458939,22.9427589,11793.678614995513,-7281.492862447121
WS030,1,1,183,未记录,水库,488313196,109.3458188,22.9423094,11785.979655275847,-7331.27234798314
WS030,1,1,184,未记录,水库,488313196,109.3454486,22.941761,11748.028192044585,-7392.004427778046
WS031,1,1,1,未记录,一般水体,521885854,109.0442548,23.1437932,-19129.187977582224,14981.875389053315
WS031,1,1,2,未记录,一般水体,521885854,109.044442,23.1439887,-19109.99696213991,15003.525866077254
WS031,1,1,3,未记录,一般水体,521885854,109.0449177,23.1447518,-19061.230049501755,15088.03471015375
WS031,1,1,4,未记录,一般水体,521885854,109.0452619,23.144561,-19025.944005082492,15066.904730531198
WS031,1,1,5,未记录,一般水体,521885854,109.0452619,23.144468,-19025.944005082492,15056.605526627274
WS031,1,1,6,未记录,一般水体,521885854,109.0453631,23.1443982,-19015.569374939165,15048.875586493064
WS031,1,1,7,未记录,一般水体,521885854,109.045358,23.1441981,-19016.092207091653,15026.715686480276
WS031,1,1,8,未记录,一般水体,521885854,109.0453732,23.1440538,-19014.53396224731,15010.735308809684
WS031,1,1,9,未记录,一般水体,521885854,109.0452416,23.1436955,-19028.025082077864,14971.055687747614
WS031,1,1,10,未记录,一般水体,521885854,109.0448418,23.1434861,-19069.011022108887,14947.86586734459
WS031,1,1,11,未记录,一般水体,521885854,109.0445483,23.1434861,-19099.099499845554,14947.86586734459
WS031,1,1,12,未记录,一般水体,521885854,109.0442548,23.1437932,-19129.187977582224,14981.875389053315
WS032,1,1,1,未记录,一般水体,521885855,109.0448584,23.1447831,-19067.309254714397,15091.501001360119
WS032,1,1,2,未记录,一般水体,521885855,109.0443862,23.1440255,-19115.717360973536,15007.601249987656
WS032,1,1,3,未记录,一般水体,521885855,109.0442035,23.1438348,-19134.447053930417,14986.48234477803
WS032,1,1,4,未记录,一般水体,521885855,109.044022,23.143877,-19153.0537275561,14991.155746979539
WS032,1,1,5,未记录,一般水体,521885855,109.0437234,23.1438863,-19183.6650374438,14992.185667369773
WS032,1,1,6,未记录,一般水体,521885855,109.0434654,23.144105,-19210.11419334221,15016.405408163424
WS032,1,1,7,未记录,一般水体,521885855,109.0436222,23.1445424,-19194.039667587123,15064.844889750335
WS032,1,1,8,未记录,一般水体,521885855,109.0437538,23.1450961,-19180.54854775657,15126.163913423808
WS032,1,1,9,未记录,一般水体,521885855,109.0439613,23.145273,-19159.27645531889,15145.754549666884
WS032,1,1,10,未记录,一般水体,521885855,109.0441941,23.1452032,-19135.41070534647,15138.024609532675
WS032,1,1,11,未记录,一般水体,521885855,109.0443611,23.1452078,-19118.290515287867,15138.534032521524
WS032,1,1,12,未记录,一般水体,521885855,109.0445382,23.145017,-19100.13491253741,15117.40405289897
WS032,1,1,13,未记录,一般水体,521885855,109.0448584,23.1447831,-19067.309254714397,15091.501001360119
WS033,1,1,1,未记录,一般水体,521885856,109.033157,23.1254254,-20266.89124241485,12947.749394783128
WS033,1,1,2,未记录,一般水体,521885856,109.0330912,23.1253742,-20273.636802330126,12942.079295429388
WS033,1,1,3,未记录,一般水体,521885856,109.0330052,23.1254021,-20282.45318762911,12945.169056600485
WS033,1,1,4,未记录,一般水体,521885856,109.0329444,23.1258117,-20288.68616700356,12990.529851429226
WS033,1,1,5,未记录,一般水体,521885856,109.032823,23.125956,-20301.131622532055,13006.510229099425
WS033,1,1,6,未记录,一般水体,521885856,109.0329242,23.1263283,-20290.756992388728,13047.740267953905
WS033,1,1,7,未记录,一般水体,521885856,109.0328115,23.126475968181825,-20302.310557775516,13064.093651983356
WS033,1,1,8,未记录,一般水体,521885856,109.0328115,23.12674125764828,-20302.310557775516,13093.47290261338
WS033,1,1,9,未记录,一般水体,521885856,109.0328179,23.1267518,-20301.654454683085,13094.640406161729
WS033,1,1,10,未记录,一般水体,521885856,109.0331469,23.1266308,-20267.926655106705,13081.24036667378
WS033,1,1,11,未记录,一般水体,521885856,109.0331418,23.126291,-20268.44948725919,13043.609511979248
WS033,1,1,12,未记录,一般水体,521885856,109.0332278,23.1258396,-20259.63310195875,12993.619612600325
WS033,1,1,13,未记录,一般水体,521885856,109.0332127,23.1255929,-20261.181095191427,12966.29903622304
WS033,1,1,14,未记录,一般水体,521885856,109.033157,23.1254254,-20266.89124241485,12947.749394783128
WS034,1,1,1,未记录,一般水体,521885857,109.0430605,23.1442911,-19251.62296552572,15037.014890384198
WS034,1,1,2,未记录,一般水体,521885857,109.0432984,23.1438863,-19227.234383400813,14992.185667369773
WS034,1,1,3,未记录,一般水体,521885857,109.0432174,23.1434023,-19235.538188158975,14938.585509418366
WS034,1,1,4,未记录,一般水体,521885857,109.0431314,23.1432069,-19244.354573459415,14916.946106806963
WS034,1,1,5,未记录,一般水体,521885857,109.0429542,23.1431418,-19262.520427820076,14909.736664074138
WS034,1,1,6,未记录,一般水体,521885857,109.0428227,23.1430161,-19276.00129603897,14895.816127184804
WS034,1,1,7,未记录,一般水体,521885857,109.0426961,23.1430627,-19288.979835328693,14900.976803549695
WS034,1,1,8,未记录,一般水体,521885857,109.0425443,23.1430627,-19304.541780542953,14900.976803549695
WS034,1,1,9,未记录,一般水体,521885857,109.0421142,23.1433605,-19348.633958651,14933.956404867791
WS034,1,1,10,未记录,一般水体,521885857,109.0419725,23.1434675,-19363.160491173407,14945.806026563727
WS034,1,1,11,未记录,一般水体,521885857,109.0419624,23.1438537,-19364.19590386526,14988.57540879729
WS034,1,1,12,未记录,一般水体,521885857,109.0421192,23.143998,-19348.121378110176,15004.555786467488
WS034,1,1,13,未记录,一般水体,521885857,109.0424836,23.1441562,-19310.764508307202,15022.075507517166
WS034,1,1,14,未记录,一般水体,521885857,109.0430605,23.1442911,-19251.62296552572,15037.014890384198
WS035,1,1,1,未记录,一般水体,521885858,109.0333859,23.1265985,-20243.425305263718,13077.663331339298
WS035,1,1,2,未记录,一般水体,521885858,109.0337491,23.1266587,-20206.191454790485,13084.330127844878
WS035,1,1,3,未记录,一般水体,521885858,109.033997,23.1265982,-20180.777711583927,13077.630108100902
WS035,1,1,4,未记录,一般水体,521885858,109.0341792,23.1262864,-20162.09927668244,13043.100088990792
WS035,1,1,5,未记录,一般水体,521885858,109.0342501,23.1259932,-20154.830884616134,13010.629910661151
WS035,1,1,6,未记录,一般水体,521885858,109.0343513,23.1257838,-20144.456254472807,12987.44009025813
WS035,1,1,7,未记录,一般水体,521885858,109.0343614,23.1256488,-20143.420841780953,12972.489632978166
WS035,1,1,8,未记录,一般水体,521885858,109.0342551,23.1255929,-20154.31830407531,12966.29903622304
WS035,1,1,9,未记录,一般水体,521885858,109.034164,23.1256348,-20163.657521525325,12970.939215186152
WS035,1,1,10,未记录,一般水体,521885858,109.0337693,23.1255278,-20204.12062940532,12959.089593490215
WS035,1,1,11,未记录,一般水体,521885858,109.0336226,23.1253184,-20219.15974246855,12935.899773087192
WS035,1,1,12,未记录,一般水体,521885858,109.0335416,23.1253556,-20227.46354722671,12940.019454648525
WS035,1,1,13,未记录,一般水体,521885858,109.0335163,23.1254208,-20230.057204762907,12947.239971794279
WS035,1,1,14,未记录,一般水体,521885858,109.0332158,23.1254642,-20260.8632952576,12952.046266949365
WS035,1,1,15,未记录,一般水体,521885858,109.0332562,23.1255858,-20256.721644488727,12965.512752914103
WS035,1,1,16,未记录,一般水体,521885858,109.033272,23.125842,-20255.101889980244,12993.885398507482
WS035,1,1,17,未记录,一般水体,521885858,109.0331858,23.1262943,-20263.938778501095,13043.974967601984
