道路要素编号,点序号,名称,道路类型,OSM编号,经度,纬度,x_m,y_m
RD0395,2,未记录,一般道路,808124623,109.1086776,23.2024102,-12524.813246587348,21473.36394000288
RD0395,3,未记录,一般道路,808124623,109.1086548,23.2025101,-12527.150613852404,21484.427278390274
RD0395,4,未记录,一般道路,808124623,109.1085722,23.202517,-12535.618444384036,21485.19141287335
RD0396,1,城西路,居住区道路,808124624,109.105621,23.2017156,-12838.163982704384,21396.44106869448
RD0396,2,城西路,居住区道路,808124624,109.1060937,23.1999466,-12789.704618389851,21200.53470626333
RD0396,3,城西路,居住区道路,808124624,109.106805,23.1972718,-12716.784910676062,20904.316312689993
RD0397,1,荷西路,居住区道路,808124625,109.1078875,23.2003566,-12605.811223621682,21245.939798743002
RD0397,2,荷西路,居住区道路,808124625,109.1060937,23.1999466,-12789.704618389851,21200.53470626333
RD0397,3,荷西路,居住区道路,808124625,109.1038157,23.1994284,-13023.236312716012,21143.14709913375
RD0397,4,荷西路,居住区道路,808124625,109.1021506,23.1990365,-13193.935884367043,21099.746475370688
RD0398,1,未记录,一般道路,808129890,109.122665,23.2076919,-11090.879435694833,22058.281200858248
RD0398,2,未记录,一般道路,808129890,109.1227585,23.2076584,-11081.294179583881,22054.571272570185
RD0398,3,未记录,一般道路,808129890,109.1228094,23.2076634,-11076.076109680875,22055.12499321036
RD0398,4,未记录,一般道路,808129890,109.1228577,23.207688,-11071.12458165776,22057.849298759116
RD0398,5,未记录,一般道路,808129890,109.1228845,23.2077324,-11068.377149959753,22062.766338042315
RD0398,6,未记录,一般道路,808129890,109.1228978,23.2077869,-11067.013685720955,22068.801893018004
RD0399,1,未记录,居住区道路,808129891,109.1216653,23.2116359,-11193.364788994257,22495.05604168855
RD0399,2,未记录,居住区道路,808129891,109.1211899,23.2115453,-11242.100946800341,22485.022623691784
RD0399,3,未记录,居住区道路,808129891,109.1200949,23.2113367,-11354.356085206055,22461.921398591017
RD0399,4,未记录,居住区道路,808129891,109.1187493,23.2110803,-11492.30176030842,22433.526604171777
RD0400,1,未记录,居住区道路,808129892,109.1200949,23.2113367,-11354.356085206055,22461.921398591017
RD0400,2,未记录,居住区道路,808129892,109.1198691,23.2119192,-11377.504222421905,22526.429853150774
RD0400,3,未记录,居住区道路,808129892,109.1196926,23.2123744,-11395.59831550822,22576.840580216292
RD0400,4,未记录,居住区道路,808129892,109.1195541,23.2127316,-11409.796796483683,22616.398382737712
RD0400,5,未记录,居住区道路,808129892,109.1194063,23.2131129,-11424.94867726645,22658.62511874364
RD0400,6,未记录,居住区道路,808129892,109.1192785,23.2134423,-11438.050235885916,22695.104234506893
RD0400,7,未记录,居住区道路,808129892,109.1192352,23.213554,-11442.48918336675,22707.47435360421
RD0400,8,未记录,居住区道路,808129892,109.1190068,23.2141433,-11465.903862465402,22772.73586823451
RD0400,9,未记录,居住区道路,808129892,109.118739,23.2148339,-11493.357676222142,22849.215763030854
RD0400,10,未记录,居住区道路,808129892,109.1186062,23.2151764,-11506.971815382432,22887.145626870937
RD0400,11,未记录,居住区道路,808129892,109.1184655,23.2155395,-11521.395831796966,22927.35681974732
RD0400,12,未记录,居住区道路,808129892,109.1183102,23.2159399,-11537.316583390242,22971.698768598362
RD0401,1,未记录,普通道路,808129893,109.1204783,23.2165513,-11315.051409347656,23039.407728457332
RD0401,2,未记录,普通道路,808129893,109.120708,23.2155768,-11291.503459310517,22931.487575721978
RD0401,3,未记录,普通道路,808129893,109.1209679,23.2145071,-11264.859522806562,22813.024582000617
RD0401,4,未记录,普通道路,808129893,109.1211115,23.2139159,-11250.138209678613,22747.552653527415
RD0401,5,未记录,普通道路,808129893,109.1216653,23.2116359,-11193.364788994257,22495.05604168855
RD0401,6,未记录,普通道路,808129893,109.1222959,23.2089109,-11128.71813120656,22193.278292889587
RD0401,7,未记录,普通道路,808129893,109.1223653,23.2088388,-11121.603513302065,22185.293641260756
RD0401,8,未记录,普通道路,808129893,109.1225197,23.2087862,-11105.775026206458,22179.468500127972
RD0402,1,未记录,居住区道路,808129894,109.1209679,23.2145071,-11264.859522806562,22813.024582000617
RD0402,2,未记录,居住区道路,808129894,109.1190068,23.2141433,-11465.903862465402,22772.73586823451
RD0402,3,未记录,居住区道路,808129894,109.1170672,23.2137669,-11664.744105799133,22731.051778455436
RD0403,1,未记录,居住区道路,808129895,109.120512,23.2151736,-11311.596616503282,22886.835543312453
RD0403,2,未记录,居住区道路,808129895,109.118739,23.2148339,-11493.357676222142,22849.215763030854
RD0404,1,未记录,居住区道路,808129896,109.117107,23.2152699,-11660.663964694399,22897.500202838717
RD0404,2,未记录,居住区道路,808129896,109.1184655,23.2155395,-11521.395831796966,22927.35681974732
RD0405,1,未记录,居住区道路,808129897,109.1169123,23.2146505,-11680.623850948676,22828.905289956023
RD0405,2,未记录,居住区道路,808129897,109.1170672,23.2137669,-11664.744105799133,22731.051778455436
RD0405,3,未记录,居住区道路,808129897,109.1171319,23.2133979,-11658.111313601934,22690.187195223694
RD0405,4,未记录,居住区道路,808129897,109.1171972,23.2130255,-11651.417011740596,22648.946081956678
RD0405,5,未记录,居住区道路,808129897,109.1172624,23.2126539,-11644.732961490918,22607.79356399192
RD0405,6,未记录,居住区道路,808129897,109.1173231,23.2123078,-11638.510233728128,22569.465021291493
RD0406,1,未记录,居住区道路,808129898,109.1165728,23.2132877,-11715.428069659185,22677.98319231795
RD0406,2,未记录,居住区道路,808129898,109.1171319,23.2133979,-11658.111313601934,22690.187195223694
RD0406,3,未记录,居住区道路,808129898,109.1188744,23.2137374,-11479.476995181962,22727.784826679435
RD0407,1,未记录,居住区道路,808129899,109.1166045,23.2129263,-11712.178309032015,22637.960264459005
RD0407,2,未记录,居住区道路,808129899,109.1171972,23.2130255,-11651.417011740596,22648.946081956678
RD0407,3,未记录,居住区道路,808129899,109.1192785,23.2134423,-11438.050235885916,22695.104234506893
RD0408,1,未记录,居住区道路,808129900,109.1155795,23.2124726,-11817.257319867636,22587.715653585852
RD0408,2,未记录,居住区道路,808129900,109.1169728,23.2126093,-11674.421626406296,22602.854375883253
RD0408,3,未记录,居住区道路,808129900,109.1172624,23.2126539,-11644.732961490918,22607.79356399192
RD0408,4,未记录,居住区道路,808129900,109.1194063,23.2131129,-11424.94867726645,22658.62511874364
RD0408,5,未记录,居住区道路,808129900,109.1207395,23.2133989,-11288.274201903756,22690.297939351807
RD0409,1,未记录,居住区道路,808129901,109.1192352,23.213554,-11442.48918336675,22707.47435360421
RD0409,2,未记录,居住区道路,808129901,109.1206361,23.2138242,-11298.874367484696,22737.39741699
RD0409,3,未记录,居住区道路,808129901,109.1211115,23.2139159,-11250.138209678613,22747.552653527415
RD0410,1,未记录,居住区道路,808129902,109.1206361,23.2138242,-11298.874367484696,22737.39741699
RD0410,2,未记录,居住区道路,808129902,109.1207395,23.2133989,-11288.274201903756,22690.297939351807
RD0410,3,未记录,居住区道路,808129902,109.1209178,23.212665,-11269.995579823559,22609.022823812913
RD0410,4,未记录,居住区道路,808129902,109.1211899,23.2115453,-11242.100946800341,22485.022623691784
RD0411,1,未记录,居住区道路,808129903,109.1209178,23.212665,-11269.995579823559,22609.022823812913
RD0411,2,未记录,居住区道路,808129903,109.1196926,23.2123744,-11395.59831550822,22576.840580216292
RD0411,3,未记录,居住区道路,808129903,109.1177159,23.2119697,-11598.241906453677,22532.022431614794
RD0412,1,未记录,居住区道路,808129904,109.1218623,23.2117377,-11173.169115692162,22506.32979391885
RD0412,2,未记录,居住区道路,808129904,109.1225563,23.211876,-11102.022936648667,22521.645706821153
RD0412,3,未记录,居住区道路,808129904,109.1231224,23.2119888,-11043.988567834844,22534.13764445952
RD0413,1,未记录,居住区道路,808129905,109.1217524,23.2122354,-11184.435635975737,22561.447146424267
RD0413,2,未记录,居住区道路,808129905,109.1224493,23.2123626,-11112.992160218826,22575.533799505574
RD0413,3,未记录,居住区道路,808129905,109.1230871,23.2124791,-11047.607386451233,22588.435490417607
RD0414,1,未记录,居住区道路,808129906,109.1224493,23.2123626,-11112.992160218826,22575.533799505574
RD0414,2,未记录,居住区道路,808129906,109.1225563,23.211876,-11102.022936648667,22521.645706821153
RD0415,1,未记录,居住区道路,808129907,109.1215908,23.2129678,-11201.002239049782,22642.556145771185
RD0415,2,未记录,居住区道路,808129907,109.1219339,23.2130813,-11165.828962350053,22655.125604298875
RD0415,3,未记录,居住区道路,808129907,109.1229524,23.2132006,-11061.416306217068,22668.337378769385
RD0416,1,未记录,居住区道路,808129908,109.120708,23.2155768,-11291.503459310517,22931.487575721978
RD0416,2,未记录,居住区道路,808129908,109.1186062,23.2151764,-11506.971815382432,22887.145626870937
RD0416,3,未记录,居住区道路,808129908,109.1171738,23.2148996,-11653.815888671248,22856.491652240467
RD0417,1,未记录,居住区道路,808129909,109.1173231,23.2123078,-11638.510233728128,22569.465021291493
RD0417,2,未记录,居住区道路,808129909,109.1195541,23.2127316,-11409.796796483683,22616.398382737712
RD0418,1,未记录,居住区道路,808129910,109.1198691,23.2119192,-11377.504222421905,22526.429853150774
RD0418,2,未记录,居住区道路,808129910,109.1184152,23.2116448,-11526.55239203583,22496.04166442746
RD0419,1,未记录,居住区道路,808129911,109.1272532,23.2111977,-10620.515028361402,22446.527964798992
RD0419,2,未记录,居住区道路,808129911,109.1273437,23.2109743,-10611.237320575528,22421.787726603954
RD0419,3,未记录,居住区道路,808129911,109.1273776,23.2107457,-10607.76202450929,22396.47161894328
RD0419,4,未记录,居住区道路,808129911,109.1272984,23.2097896,-10615.881300273568,22290.58915816293
RD0419,5,未记录,居住区道路,808129911,109.1271684,23.2063656,-10629.208394330648,21911.401263892574
RD0419,6,未记录,居住区道路,808129911,109.1271929,23.2061218,-10626.696749681916,21884.401845485914
RD0420,1,未记录,居住区道路,808129912,109.1272984,23.2097896,-10615.881300273568,22290.58915816293
RD0420,2,未记录,居住区道路,808129912,109.1253933,23.2098572,-10811.184737876916,22298.07546121545
RD0421,1,未记录,居住区道路,808129913,109.1292472,23.2066856,-10416.097908745653,21946.839384852272
RD0421,2,未记录,居住区道路,808129913,109.1295036,23.2058933,-10389.812778619254,21859.096812238167
RD0421,3,未记录,居住区道路,808129913,109.1295892,23.2056286,-10381.037399764002,21829.782841556807
RD0421,4,未记录,居住区道路,808129913,109.129597,23.2055713,-10380.237774119965,21823.437203022244
RD0421,5,未记录,居住区道路,808129913,109.1295931,23.2055212,-10380.637586942712,21817.88892220955
RD0421,6,未记录,居住区道路,808129913,109.1295775,23.2054783,-10382.236838229328,21813.137999118324
RD0421,7,未记录,居住区道路,808129913,109.1294374,23.2053316,-10396.599344978264,21796.891835540966
RD0421,8,未记录,居住区道路,808129913,109.1293322,23.2051777,-10407.384039554541,21779.848314241746
RD0421,9,未记录,居住区道路,808129913,109.1292816,23.2050309,-10412.571354625476,21763.591076251458
RD0421,10,未记录,居住区道路,808129913,109.1292505,23.2048806,-10415.759605588504,21746.946233812974
RD0421,11,未记录,居住区道路,808129913,109.1292466,23.204741,-10416.159418409794,21731.486353544162
RD0421,12,未记录,居住区道路,808129913,109.1292523,23.2047027,-10415.575076593166,21727.244853441785
RD0421,13,未记录,居住区道路,808129913,109.1292621,23.2046372,-10414.570418733381,21719.99111305803
RD0421,14,未记录,居住区道路,808129913,109.1293011,23.2045513,-10410.572290516113,21710.47819246265
RD0421,15,未记录,居住区道路,808129913,109.1293559,23.2044705,-10404.954407791816,21701.53006692037
RD0421,16,未记录,居住区道路,808129913,109.1293867,23.2044189,-10401.79691166086,21695.8156699157
RD0421,17,未记录,居住区道路,808129913,109.1294997,23.2042972,-10390.212591442001,21682.338109538032
RD0421,18,未记录,居住区道路,808129913,109.129636,23.2042185,-10376.239645902695,21673.62254666452
RD0421,19,未记录,居住区道路,808129913,109.1297839,23.2041791,-10361.077513509725,21669.259228021496
RD0421,20,未记录,居住区道路,808129913,109.1299592,23.2041397,-10343.106439754605,21664.895909378076
RD0421,21,未记录,居住区道路,808129913,109.1301383,23.2041362,-10324.745804788401,21664.50830493027
RD0421,22,未记录,居住区道路,808129913,109.1302668,23.2041541,-10311.572484893131,21666.490624821414
RD0421,23,未记录,居住区道路,808129913,109.1303836,23.204197,-10299.59860346319,21671.24154791264
RD0421,24,未记录,居住区道路,808129913,109.1304693,23.2042078,-10290.812972996275,21672.437584494848
RD0421,25,未记录,居住区道路,808129913,109.1305394,23.2042042,-10283.626593815976,21672.038905634112
RD0421,26,未记录,居住区道路,808129913,109.1306289,23.204172,-10274.451402137976,21668.472944712557
RD0421,27,未记录,居住区道路,808129913,109.1307205,23.2041442,-10265.060926634025,21665.39425795439
RD0421,28,未记录,居住区道路,808129913,109.1313922,23.2032558,-10196.200856801648,21567.009174639486
RD0421,29,未记录,居住区道路,808129913,109.1314145,23.2030862,-10193.914747589073,21548.226970530814
RD0422,1,龙珠步行街,人行步道,808129914,109.1293559,23.2044705,-10404.954407791816,21701.53006692037
RD0422,2,龙珠步行街,人行步道,808129914,109.128713,23.2041222,-10470.862013708982,21662.957887138255
RD0422,3,龙珠步行街,人行步道,808129914,109.1279253,23.203724,-10551.613952085294,21618.859575368904
RD0422,4,龙珠步行街,人行步道,808129914,109.1274517,23.2035287,-10600.165580897497,21597.23124717043
RD0423,1,未记录,居住区道路,808129916,109.1295036,23.2058933,-10389.812778619254,21859.096812238167
RD0423,2,未记录,居住区道路,808129916,109.1309126,23.2062584,-10245.367582261093,21899.52949337078
RD0424,1,未记录,一般道路,808129917,109.1264087,23.1839441,-10707.089881679214,19428.351797950596
RD0424,2,未记录,一般道路,808129917,109.1260818,23.1876286,-10740.602397428185,19836.388537564788
RD0424,3,未记录,一般道路,808129917,109.1258594,23.189141,-10763.40197987668,20003.877956751232
RD0424,4,未记录,一般道路,808129917,109.1258425,23.1891752,-10765.134502103241,20007.665405929012
RD0424,5,未记录,一般道路,808129917,109.125816,23.1892289,-10767.851178969177,20013.612365602447
RD0424,6,未记录,一般道路,808129917,109.1257207,23.1893226,-10777.620964074009,20023.989090396088
RD0424,7,未记录,一般道路,808129917,109.1251491,23.1899806,-10836.219171482595,20096.858726619554
RD0424,8,未记录,一般道路,808129917,109.1250877,23.1900513,-10842.513660522643,20104.68833646934
RD0424,9,未记录,一般道路,808129917,109.1249987,23.1901816,-10851.63759414525,20119.118296347526
RD0424,10,未记录,一般道路,808129917,109.1249632,23.1902826,-10855.276915984961,20130.303453275566
RD0424,11,未记录,一般道路,808129917,109.1249537,23.1905484,-10856.250819011218,20159.73924249797
RD0424,12,未记录,一般道路,808129917,109.1249329,23.1911287,-10858.383154060526,20224.004059976032
